date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:20	135664/135664	---M-Z	200	added ('OK')	text/html	etag:%22211f0-5cdec26342e1d-gzip%22	https://beholder-game.com/	C:/My%20Web%20Sites/beholder/beholder-game.com/index.html	(from )
15:10:20	131/131	---M-Z	200	added ('OK')	text/plain	etag:%22dd-58caddc6e4bc0-gzip%22	https://beholder-game.com/robots.txt		(from )
15:10:21	960505/960505	---M--	200	added ('OK')	image/jpeg	etag:%22fbc5af6895cf1297b03df7571543cad6%22	https://static.tildacdn.com/tild3562-6332-4335-a533-626565633339/back_menu.jpg	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3562-6332-4335-a533-626565633339/back_menu.jpg	(from https://beholder-game.com/)
15:10:21	15726/15726	---M--	200	added ('OK')	image/png	etag:%22c621bb262e88d056c3c4f3080f3a1f0e%22	https://static.tildacdn.com/tild3938-3036-4434-b165-323262323462/beholder_icon_152x15.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3938-3036-4434-b165-323262323462/beholder_icon_152x15.png	(from https://beholder-game.com/)
15:10:21	37200/37200	---M--	200	added ('OK')	image/png	etag:%226b41f3a5d55598e9c61bd871edd9b212%22	https://static.tildacdn.com/tild3037-3165-4463-a438-393465376531/beholder_icon_270x27.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3037-3165-4463-a438-393465376531/beholder_icon_270x27.png	(from https://beholder-game.com/)
15:10:21	4112/4112	---MCZ	200	added ('OK')	text/css	etag:W/%22605342c5-1010%22	https://static.tildacdn.com/css/tilda-grid-3.0.min.css	C:/My%20Web%20Sites/beholder/static.tildacdn.com/css/tilda-grid-3.0.min.css	(from https://beholder-game.com/)
15:10:22	43973/43973	---M-Z	200	added ('OK')	text/css	etag:%22abc5-5cdec29440f15-gzip%22	https://beholder-game.com/tilda-blocks-2.14.css?t=1633789020	C:/My%20Web%20Sites/beholder/beholder-game.com/tilda-blocks-2.143238.css	(from https://beholder-game.com/)
15:10:22	10404/10404	---MCZ	200	added ('OK')	text/css	etag:W/%2260e1ba21-28a4%22	https://static.tildacdn.com/css/tilda-animation-1.0.min.css	C:/My%20Web%20Sites/beholder/static.tildacdn.com/css/tilda-animation-1.0.min.css	(from https://beholder-game.com/)
15:10:22	2189/2189	---MCZ	200	added ('OK')	text/css	etag:W/%2261a891b6-88d%22	https://static.tildacdn.com/css/tilda-menusub-1.0.min.css	C:/My%20Web%20Sites/beholder/static.tildacdn.com/css/tilda-menusub-1.0.min.css	(from https://beholder-game.com/)
15:10:22	11207/11207	---MCZ	200	added ('OK')	text/css	etag:W/%226062ef1b-2bc7%22	https://static.tildacdn.com/css/tilda-slds-1.4.min.css	C:/My%20Web%20Sites/beholder/static.tildacdn.com/css/tilda-slds-1.4.min.css	(from https://beholder-game.com/)
15:10:22	6077/6077	---MCZ	200	added ('OK')	text/css	etag:W/%22605342c5-17bd%22	https://static.tildacdn.com/css/tilda-zoom-2.0.min.css	C:/My%20Web%20Sites/beholder/static.tildacdn.com/css/tilda-zoom-2.0.min.css	(from https://beholder-game.com/)
15:10:23	2151/2151	---MCZ	200	added ('OK')	text/css	etag:W/%2261cc3d02-867%22	https://static.tildacdn.com/css/tilda-popup-1.1.min.css	C:/My%20Web%20Sites/beholder/static.tildacdn.com/css/tilda-popup-1.1.min.css	(from https://beholder-game.com/)
15:10:23	6732/6732	---MCZ	200	added ('OK')	text/css	etag:W/%2260db231a-1a4c%22	https://static.tildacdn.com/css/tilda-forms-1.0.min.css	C:/My%20Web%20Sites/beholder/static.tildacdn.com/css/tilda-forms-1.0.min.css	(from https://beholder-game.com/)
15:10:23	3378/3378	---M-Z	200	added ('OK')	text/css	etag:%22d32-5614fc0e38480-gzip%22	https://beholder-game.com/custom.css?t=1633789020	C:/My%20Web%20Sites/beholder/beholder-game.com/custom3238.css	(from https://beholder-game.com/)
15:10:23	93064/93064	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260852438-16b88%22	https://static.tildacdn.com/js/jquery-1.10.2.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/jquery-1.10.2.min.js	(from https://beholder-game.com/)
15:10:23	12170/12170	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261bb2e99-2f8a%22	https://static.tildacdn.com/js/tilda-scripts-3.0.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/tilda-scripts-3.0.min.js	(from https://beholder-game.com/)
15:10:24	58966/58966	---M-Z	200	added ('OK')	application/javascript	etag:%22e656-5cdec294bf149-gzip%22	https://beholder-game.com/tilda-blocks-2.7.js?t=1633789020	C:/My%20Web%20Sites/beholder/beholder-game.com/tilda-blocks-2.73238.js	(from https://beholder-game.com/)
15:10:24	18302/18302	---MCZ	200	added ('OK')	application/javascript	etag:W/%22618d1877-477e%22	https://static.tildacdn.com/js/tilda-animation-1.0.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/tilda-animation-1.0.min.js	(from https://beholder-game.com/)
15:10:24	8935/8935	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261cc1b00-22e7%22	https://static.tildacdn.com/js/tilda-cover-1.0.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/tilda-cover-1.0.min.js	(from https://beholder-game.com/)
15:10:24	11834/11834	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260eebfa8-2e3a%22	https://static.tildacdn.com/js/tilda-events-1.0.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/tilda-events-1.0.min.js	(from https://beholder-game.com/)
15:10:25	7323/7323	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261cad122-1c9b%22	https://static.tildacdn.com/js/tilda-menusub-1.0.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/tilda-menusub-1.0.min.js	(from https://beholder-game.com/)
15:10:25	25275/25275	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261c5e794-62bb%22	https://static.tildacdn.com/js/tilda-slds-1.4.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/tilda-slds-1.4.min.js	(from https://beholder-game.com/)
15:10:25	20726/20726	---MCZ	200	added ('OK')	application/javascript	etag:W/%22605342c5-50f6%22	https://static.tildacdn.com/js/hammer.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/hammer.min.js	(from https://beholder-game.com/)
15:10:25	30532/30532	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261bb4ec4-7744%22	https://static.tildacdn.com/js/tilda-zoom-2.0.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/tilda-zoom-2.0.min.js	(from https://beholder-game.com/)
15:10:25	141011/141011	---M-Z	200	added ('OK')	text/html	etag:%22226d3-5cdec27bb3cf1-gzip%22	https://beholder-game.com/ru	C:/My%20Web%20Sites/beholder/beholder-game.com/ru.html	(from https://beholder-game.com/)
15:10:26	130251/130251	---M-Z	200	added ('OK')	text/html	etag:%221fccb-5cdec293fc8e2-gzip%22	https://beholder-game.com/cn	C:/My%20Web%20Sites/beholder/beholder-game.com/cn.html	(from https://beholder-game.com/)
15:10:26	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Jan%202022%2014:10:26%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/beholder/www.googletagmanager.com/gtm.185445.delayed	(from https://beholder-game.com/)
15:10:26	12178/12178	---M--	200	added ('OK')	image/png	etag:%228d108275847f133a72f7a131dd4b9786%22	https://static.tildacdn.com/tild6365-6233-4239-a666-333339663763/Beholder2_logo_for_b.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6365-6233-4239-a666-333339663763/Beholder2_logo_for_b.png	(from https://beholder-game.com/)
15:10:27	134638/134638	---M-Z	200	added ('OK')	text/html	etag:%2220dee-5bccb9da5eb54-gzip%22	https://beholder-game.com/en/presskit	C:/My%20Web%20Sites/beholder/beholder-game.com/en/presskit.html	(from https://beholder-game.com/)
15:10:28	2138338/2138338	---M--	200	added ('OK')	image/png	etag:%22d42337535e50c412067c56c70c77c541%22	https://static.tildacdn.com/tild6333-6266-4135-b634-616230333166/back01.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6333-6266-4135-b634-616230333166/back01.png	(from https://beholder-game.com/)
15:10:28	113067/113067	---M--	200	added ('OK')	image/png	etag:%225e66823073da591ad2c9da498d4163be%22	https://static.tildacdn.com/tild3033-3733-4566-a532-653831333832/beholder_logo_en.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3033-3733-4566-a532-653831333832/beholder_logo_en.png	(from https://beholder-game.com/)
15:10:28	12243/12243	---M--	200	added ('OK')	image/png	etag:%223ef70b132c64279fd5f8c3bbb6983008%22	https://static.tildacdn.com/tild3133-3362-4364-a266-396637336632/rating_toucharcade.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3133-3362-4364-a266-396637336632/rating_toucharcade.png	(from https://beholder-game.com/)
15:10:28	11914/11914	---M--	200	added ('OK')	image/png	etag:%228437ae1c99ea7d53c9bcdb42f9b54150%22	https://static.tildacdn.com/tild6337-3736-4362-a434-663130353232/rating_ign.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6337-3736-4362-a434-663130353232/rating_ign.png	(from https://beholder-game.com/)
15:10:28	2138338/2138338	---M--	200	added ('OK')	image/png	etag:%22d42337535e50c412067c56c70c77c541%22	https://static.tildacdn.com/tild6564-3138-4861-b465-316536343563/back01.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6564-3138-4861-b465-316536343563/back01.png	(from https://beholder-game.com/)
15:10:28	11604/11604	---M--	200	added ('OK')	image/png	etag:%22f9ed5ad9b6ba3ffe6f80664d3f946733%22	https://static.tildacdn.com/tild3461-3463-4661-b864-363163623161/rating_eurogamer.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3461-3463-4661-b864-363163623161/rating_eurogamer.png	(from https://beholder-game.com/)
15:10:29	12171/12171	---M--	200	added ('OK')	image/png	etag:%22dc1bebe873288adf30ddab91cd57b692%22	https://static.tildacdn.com/tild3232-3363-4936-a664-336661383230/rating_the_escapist.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3232-3363-4936-a664-336661383230/rating_the_escapist.png	(from https://beholder-game.com/)
15:10:29	15574/15574	---M--	200	added ('OK')	image/png	etag:%22432b68851bb4879758a1d5d5812106d5%22	https://static.tildacdn.com/tild3766-3538-4131-a230-383435393361/button_steam.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3766-3538-4131-a230-383435393361/button_steam.png	(from https://beholder-game.com/)
15:10:29	13235/13235	---M--	200	added ('OK')	image/png	etag:%2252d6ce3c9b576082a5790360197aecf5%22	https://static.tildacdn.com/tild3339-6135-4166-b736-366162373732/button_appstore.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3339-6135-4166-b736-366162373732/button_appstore.png	(from https://beholder-game.com/)
15:10:29	13290/13290	---M--	200	added ('OK')	image/png	etag:%223ba604576b5b77972af135186a82c3b9%22	https://static.tildacdn.com/tild3635-6234-4662-b539-656232623232/button_google.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3635-6234-4662-b539-656232623232/button_google.png	(from https://beholder-game.com/)
15:10:29	5510/5510	---M--	200	added ('OK')	image/png	etag:%22757f5434bdf590c75f2649b381185dff%22	https://static.tildacdn.com/tild6530-3634-4937-a665-346530316134/button_video_normal.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6530-3634-4937-a665-346530316134/button_video_normal.png	(from https://beholder-game.com/)
15:10:30	12785/12785	---M--	200	added ('OK')	image/png	etag:%2245e1d9e047500cc1047235f11be18bc7%22	https://static.tildacdn.com/tild3039-3664-4139-a335-303331383861/button_B3_EN.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3039-3664-4139-a335-303331383861/button_B3_EN.png	(from https://beholder-game.com/)
15:10:30	110023/110023	---M--	200	added ('OK')	image/jpeg	etag:%22dccb8e026fa5999f779bffad6878c80e%22	https://static.tildacdn.com/tild6130-6463-4933-b464-646165643331/youtube_screen.jpg	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6130-6463-4933-b464-646165643331/youtube_screen.jpg	(from https://beholder-game.com/)
15:10:31	27753/27753	---M--	200	added ('OK')	image/png	etag:%22e060796cb460f1fcc2a9a232a72a5c4e%22	https://static.tildacdn.com/tild6237-6338-4931-b530-323362353162/portals_back.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6237-6338-4931-b530-323362353162/portals_back.png	(from https://beholder-game.com/)
15:10:31	131284/131284	---M--	200	added ('OK')	image/png	etag:%222ff25a4e8f04393421e99b71b07cc81c%22	https://static.tildacdn.com/tild3332-3338-4263-a334-373866663330/yotube_screen_back.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3332-3338-4263-a334-373866663330/yotube_screen_back.png	(from https://beholder-game.com/)
15:10:33	12815/12815	---M--	200	added ('OK')	image/png	etag:%222533749c3db4f158139d5a81f0fd6b22%22	https://static.tildacdn.com/tild6432-6431-4139-b066-323764373534/pcgamer.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6432-6431-4139-b066-323764373534/pcgamer.png	(from https://beholder-game.com/)
15:10:33	11515/11515	---M--	200	added ('OK')	image/png	etag:%22d969beff4fd055e25d4597c222b68fcf%22	https://static.tildacdn.com/tild6664-6630-4663-b062-393565613536/escapist.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6664-6630-4663-b062-393565613536/escapist.png	(from https://beholder-game.com/)
15:10:34	8022/8022	---M--	200	added ('OK')	image/png	etag:%2257fb8815b36ff8c473901f54e2530713%22	https://static.tildacdn.com/tild3636-6332-4266-b665-346635396566/gameskinny.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3636-6332-4266-b665-346635396566/gameskinny.png	(from https://beholder-game.com/)
15:10:35	1181492/1181492	---M--	200	added ('OK')	image/png	etag:%2224a53577685c7d76c38033d6e8fae311%22	https://static.tildacdn.com/tild3938-3462-4731-a531-356532633139/screenshot_01.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3938-3462-4731-a531-356532633139/screenshot_01.png	(from https://beholder-game.com/)
15:10:35	1465386/1465386	---M--	200	added ('OK')	image/png	etag:%226360ad5b990198c11f0911a2499f02d4%22	https://static.tildacdn.com/tild3133-3139-4164-b237-373561393161/screenshot_02.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3133-3139-4164-b237-373561393161/screenshot_02.png	(from https://beholder-game.com/)
15:10:35	1591317/1591317	---M--	200	added ('OK')	image/png	etag:%22ce965d537bccdf4f51830d424683120d%22	https://static.tildacdn.com/tild3938-3936-4639-b032-353763336339/screenshot_03.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3938-3936-4639-b032-353763336339/screenshot_03.png	(from https://beholder-game.com/)
15:10:36	876760/876760	---M--	200	added ('OK')	image/png	etag:%222b138debb3b2e8a6c6cee169dda24423%22	https://static.tildacdn.com/tild3235-3731-4265-b762-613063616562/screenshot_06.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3235-3731-4265-b762-613063616562/screenshot_06.png	(from https://beholder-game.com/)
15:10:36	920148/920148	---M--	200	added ('OK')	image/png	etag:%228135fc2be8daf1ffc1550a32cbd7f098%22	https://static.tildacdn.com/tild3833-6631-4438-a330-363663626239/screenshot_05.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3833-6631-4438-a330-363663626239/screenshot_05.png	(from https://beholder-game.com/)
15:10:36	1498667/1498667	---M--	200	added ('OK')	image/png	etag:%228b7a466c0beec057b7bbeeae766e437a%22	https://static.tildacdn.com/tild3938-3664-4161-b964-393661343063/screenshot_04.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3938-3664-4161-b964-393661343063/screenshot_04.png	(from https://beholder-game.com/)
15:10:37	797238/797238	---M--	200	added ('OK')	image/png	etag:%2246b3841e7627e0e2194f7c53003091a9%22	https://static.tildacdn.com/tild6430-6265-4766-a561-336333616464/screenshot_08.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6430-6265-4766-a561-336333616464/screenshot_08.png	(from https://beholder-game.com/)
15:10:37	1100078/1100078	---M--	200	added ('OK')	image/png	etag:%22956d717dcb0a2e382958173c3e12cf82%22	https://static.tildacdn.com/tild6263-3562-4831-a133-623134646564/screenshot_07.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6263-3562-4831-a133-623134646564/screenshot_07.png	(from https://beholder-game.com/)
15:10:37	1186637/1186637	---M--	200	added ('OK')	image/png	etag:%22ea94f66d53ca8b0fc9a0e7d3dcd98afd%22	https://static.tildacdn.com/tild3036-6361-4031-a562-616133303036/screenshot_09.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3036-6361-4031-a562-616133303036/screenshot_09.png	(from https://beholder-game.com/)
15:10:38	5299/5299	---M--	200	added ('OK')	image/png	etag:%2227c4f76d6f8891ee12b14fe9b6785ea9%22	https://static.tildacdn.com/tild3366-6638-4066-b462-626239323831/button_arrow_left_no.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3366-6638-4066-b462-626239323831/button_arrow_left_no.png	(from https://beholder-game.com/)
15:10:38	1181492/1181492	---M--	200	added ('OK')	image/png	etag:%2224a53577685c7d76c38033d6e8fae311%22	https://static.tildacdn.com/tild3732-3662-4636-b662-623438336164/screenshot_01.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3732-3662-4636-b662-623438336164/screenshot_01.png	(from https://beholder-game.com/)
15:10:38	1423642/1423642	---M--	200	added ('OK')	image/png	etag:%220130fc129d8d3592b46366aa9b7836d0%22	https://static.tildacdn.com/tild3236-3965-4632-b363-393065373965/screenshot_10.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3236-3965-4632-b363-393065373965/screenshot_10.png	(from https://beholder-game.com/)
15:10:38	5289/5289	---M--	200	added ('OK')	image/png	etag:%22b7a70cf56df688a452278276712af4c8%22	https://static.tildacdn.com/tild6437-3637-4431-b138-393865663739/button_arrow_right_n.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6437-3637-4431-b138-393865663739/button_arrow_right_n.png	(from https://beholder-game.com/)
15:10:38	11038/11038	---M--	200	added ('OK')	image/png	etag:%2254ee8e3b17cfa9356b2855ea4e1161d7%22	https://static.tildacdn.com/tild6436-3932-4261-a365-356666666237/devgamm_01.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6436-3932-4261-a365-356666666237/devgamm_01.png	(from https://beholder-game.com/)
15:10:38	16406/16406	---M--	200	added ('OK')	image/png	etag:%221a009612f02128dcece831c8ed9a93f1%22	https://static.tildacdn.com/tild6339-3530-4034-b663-613732376532/ign.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6339-3530-4034-b663-613732376532/ign.png	(from https://beholder-game.com/)
15:10:38	10534/10534	---M--	200	added ('OK')	image/png	etag:%221841396f844cba7bf8014a3508c288a2%22	https://static.tildacdn.com/tild3134-3034-4037-b635-393232376131/devgamm_02.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3134-3034-4037-b635-393232376131/devgamm_02.png	(from https://beholder-game.com/)
15:10:39	14987/14987	---M--	200	added ('OK')	image/png	etag:%224cc6e85e19fed82f60abae875a52f2c2%22	https://static.tildacdn.com/tild6561-3361-4531-a262-623531373230/gdc.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6561-3361-4531-a262-623531373230/gdc.png	(from https://beholder-game.com/)
15:10:39	14640/14640	---M--	200	added ('OK')	image/png	etag:%226178f869348d4745f841f49fcaaea545%22	https://static.tildacdn.com/tild3362-3335-4336-a235-343830633739/gc_02.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3362-3335-4336-a235-343830633739/gc_02.png	(from https://beholder-game.com/)
15:10:39	15157/15157	---M--	200	added ('OK')	image/png	etag:%223bec5c77c65bee61dbee2bed29f82ba9%22	https://static.tildacdn.com/tild6361-3166-4565-a138-646634383335/gc_01.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6361-3166-4565-a138-646634383335/gc_01.png	(from https://beholder-game.com/)
15:10:39	13902/13902	---M--	200	added ('OK')	image/png	etag:%22093f5aff70139ba994d634063a4277d1%22	https://static.tildacdn.com/tild3663-6166-4438-a636-313031386365/gdwc.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3663-6166-4438-a636-313031386365/gdwc.png	(from https://beholder-game.com/)
15:10:40	48359/48359	---M--	200	added ('OK')	image/png	etag:%22ac9321e7c96601e21570c606b1375867%22	https://static.tildacdn.com/tild3338-6364-4761-b930-616536393262/temp_line.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3338-6364-4761-b930-616536393262/temp_line.png	(from https://beholder-game.com/)
15:10:40	35574/35574	---M--	200	added ('OK')	image/jpeg	etag:%228293836dcd05e92eafe28447aa1ffc36%22	https://static.tildacdn.com/tild3763-6137-4964-b931-366131386162/solid_bottom_1920x14.jpg	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3763-6137-4964-b931-366131386162/solid_bottom_1920x14.jpg	(from https://beholder-game.com/)
15:10:40	3464/3464	---M--	200	added ('OK')	image/png	etag:%2272826e7b374a3f2d1d5fc1cd557e1b52%22	https://static.tildacdn.com/tild3865-3932-4861-b339-353638656632/AlawarPremium_Logo_w.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3865-3932-4861-b339-353638656632/AlawarPremium_Logo_w.png	(from https://beholder-game.com/)
15:10:41	7944/7944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e03ddf-1f08%22	https://static.tildacdn.com/js/tilda-stat-1.0.min.js	C:/My%20Web%20Sites/beholder/static.tildacdn.com/js/tilda-stat-1.0.min.js	(from https://beholder-game.com/)
15:10:41	671041/671041	---M--	200	added ('OK')	image/jpeg	etag:%228ed5e8de0781d7df728a140dbebad15b%22	https://static.tildacdn.com/tild6564-3738-4962-b563-613561326665/back02.jpg	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6564-3738-4962-b563-613561326665/back02.jpg	(from https://beholder-game.com/)
15:10:41	43973/43973	---M-Z	200	added ('OK')	text/css	etag:%22abc5-5cdec294336df-gzip%22	https://beholder-game.com/tilda-blocks-2.14.css?t=1633789045	C:/My%20Web%20Sites/beholder/beholder-game.com/tilda-blocks-2.1414fc.css	(from https://beholder-game.com/ru)
15:10:41	3378/3378	---M-Z	200	added ('OK')	text/css	etag:%22d32-5614fc0e38480-gzip%22	https://beholder-game.com/custom.css?t=1633789045	C:/My%20Web%20Sites/beholder/beholder-game.com/custom14fc.css	(from https://beholder-game.com/ru)
15:10:41	58966/58966	---M-Z	200	added ('OK')	application/javascript	etag:%22e656-5cdec294c7c1d-gzip%22	https://beholder-game.com/tilda-blocks-2.7.js?t=1633789045	C:/My%20Web%20Sites/beholder/beholder-game.com/tilda-blocks-2.714fc.js	(from https://beholder-game.com/ru)
15:10:41	132303/132303	---M-Z	200	added ('OK')	text/html	etag:%22204cf-5bccb9da500f4-gzip%22	https://beholder-game.com/ru/presskit	C:/My%20Web%20Sites/beholder/beholder-game.com/ru/presskit.html	(from https://beholder-game.com/ru)
15:10:42	112905/112905	---M--	200	added ('OK')	image/png	etag:%228617eef71285e7506ffbe9a55b2423fb%22	https://static.tildacdn.com/tild6538-3762-4364-a166-396563306430/beholder_logo_ru.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild6538-3762-4364-a166-396563306430/beholder_logo_ru.png	(from https://beholder-game.com/ru)
15:10:42	12785/12785	---M--	200	added ('OK')	image/png	etag:%2245e1d9e047500cc1047235f11be18bc7%22	https://static.tildacdn.com/tild3465-3165-4265-b533-313732373530/button_B3_EN.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3465-3165-4265-b533-313732373530/button_B3_EN.png	(from https://beholder-game.com/ru)
15:10:42	5048/5048	---M--	200	added ('OK')	image/png	etag:%2216523a8fc8f294022d213694293fe88f%22	https://static.tildacdn.com/tild3035-3836-4630-b131-666166336661/ign.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3035-3836-4630-b131-666166336661/ign.png	(from https://beholder-game.com/ru)
15:10:42	5901/5901	---M--	200	added ('OK')	image/png	etag:%221c6bf4d322f04d74fa39099cf355b045%22	https://static.tildacdn.com/tild3435-3335-4663-b965-383765336466/riotpixels.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3435-3335-4663-b965-383765336466/riotpixels.png	(from https://beholder-game.com/ru)
15:10:43	8074/8074	---M--	200	added ('OK')	image/png	etag:%22c5802c82a276ae5c9159c7a096c1c978%22	https://static.tildacdn.com/tild3633-3962-4930-a665-663861623466/vgtimes.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3633-3962-4930-a665-663861623466/vgtimes.png	(from https://beholder-game.com/ru)
15:10:43	3464/3464	---M--	200	added ('OK')	image/png	etag:%2272826e7b374a3f2d1d5fc1cd557e1b52%22	https://static.tildacdn.com/tild3938-3132-4762-b636-393234303239/AlawarPremium_Logo_w.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3938-3132-4762-b636-393234303239/AlawarPremium_Logo_w.png	(from https://beholder-game.com/ru)
15:10:43	43973/43973	---M-Z	200	added ('OK')	text/css	etag:%22abc5-5cdec294336df-gzip%22	https://beholder-game.com/tilda-blocks-2.14.css?t=1633789071	C:/My%20Web%20Sites/beholder/beholder-game.com/tilda-blocks-2.14f24b.css	(from https://beholder-game.com/cn)
15:10:43	3378/3378	---M-Z	200	added ('OK')	text/css	etag:%22d32-5614fc0e38480-gzip%22	https://beholder-game.com/custom.css?t=1633789071	C:/My%20Web%20Sites/beholder/beholder-game.com/customf24b.css	(from https://beholder-game.com/cn)
15:10:44	58966/58966	---M-Z	200	added ('OK')	application/javascript	etag:%22e656-5cdec294c7c1d-gzip%22	https://beholder-game.com/tilda-blocks-2.7.js?t=1633789071	C:/My%20Web%20Sites/beholder/beholder-game.com/tilda-blocks-2.7f24b.js	(from https://beholder-game.com/cn)
15:10:44	121360/121360	---M-Z	200	added ('OK')	text/html	etag:%221da10-5bccb9da51864-gzip%22	https://beholder-game.com/cn/presskit	C:/My%20Web%20Sites/beholder/beholder-game.com/cn/presskit.html	(from https://beholder-game.com/cn)
15:10:44	113061/113061	---M--	200	added ('OK')	image/png	etag:%220fc437e4cdc44cb315566e2f7751e940%22	https://static.tildacdn.com/tild3336-3666-4531-a430-376339333939/beholder_logo_ch.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3336-3666-4531-a430-376339333939/beholder_logo_ch.png	(from https://beholder-game.com/cn)
15:10:44	11467/11467	---M--	200	added ('OK')	image/png	etag:%229866c68d9c78f3b7196fa9f40c8c175f%22	https://static.tildacdn.com/tild3266-6265-4334-b536-633864396135/button_taptap.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3266-6265-4334-b536-633864396135/button_taptap.png	(from https://beholder-game.com/cn)
15:10:45	12785/12785	---M--	200	added ('OK')	image/png	etag:%2245e1d9e047500cc1047235f11be18bc7%22	https://static.tildacdn.com/tild3839-3733-4262-b564-313435373861/button_B3_EN.png	C:/My%20Web%20Sites/beholder/static.tildacdn.com/tild3839-3733-4262-b564-313435373861/button_B3_EN.png	(from https://beholder-game.com/cn)
